ACT composite score,SAT total score,parental level of education,parental income,high school gpa,college gpa,years to graduate
33,2213,associate's degree,69944,4.0,3.8,3
31,2069,associate's degree,75251,3.9,3.4,5
27,1920,high school,51663,3.4,3.0,8
30,1945,associate's degree,91781,3.6,3.2,5
29,1943,associate's degree,71818,3.8,3.4,6
28,1939,some high school,67607,3.5,3.3,4
31,2093,bachelor's degree,91158,4.0,3.6,4
26,1718,some high school,52591,3.2,3.3,5
27,1945,some college,71948,3.6,3.2,4
32,2209,associate's degree,79786,4.0,3.7,5
29,2046,high school,47947,3.8,3.6,4
30,1965,associate's degree,54125,3.6,3.2,4
33,2238,some high school,33536,4.0,2.9,7
31,2148,some high school,40268,4.0,3.0,8
29,2086,bachelor's degree,60706,3.8,3.2,4
29,1941,some high school,31726,3.6,3.1,5
36,2342,master's degree,104750,4.0,3.7,5
35,2230,associate's degree,75744,4.0,3.6,6
28,1955,some college,58010,3.7,3.4,6
25,1922,associate's degree,60183,3.5,3.3,4
33,2330,some college,52529,4.0,3.7,3
31,2138,master's degree,88717,3.9,3.5,4
28,1888,associate's degree,46004,3.6,3.2,5
28,2082,bachelor's degree,67295,3.8,3.5,5
29,2167,master's degree,78566,4.0,3.5,5
29,1967,high school,70468,3.8,3.5,4
28,1961,high school,58691,3.7,3.4,6
30,1926,high school,36396,3.8,3.3,8
29,2039,high school,49518,3.9,3.5,5
36,2390,master's degree,100338,4.0,3.6,8
27,1923,some high school,49290,3.5,3.1,7
30,2018,some high school,35279,3.9,3.6,4
28,1943,some college,58100,3.7,3.2,4
28,2021,associate's degree,58555,3.7,3.3,4
25,1814,high school,72164,3.2,3.4,6
24,1696,some high school,67445,3.0,3.3,3
30,2166,some college,74058,4.0,3.5,4
27,1884,some college,69543,3.5,3.3,5
32,2225,some college,43741,4.0,3.4,5
28,2128,bachelor's degree,87035,4.0,3.5,4
28,2046,associate's degree,62090,3.7,3.4,4
26,1754,high school,33674,3.3,3.0,6
28,2036,bachelor's degree,86605,4.0,3.6,4
26,1797,some college,65443,3.3,3.3,6
31,2122,master's degree,70222,4.0,3.4,6
32,2036,high school,58534,3.9,3.4,4
30,2099,some college,97561,4.0,3.4,5
27,1974,master's degree,95191,3.7,3.7,6
27,1924,some high school,75783,3.5,3.7,3
29,1938,associate's degree,85918,3.7,3.3,6
25,1787,high school,42749,3.3,3.5,4
30,2213,master's degree,107168,4.0,3.7,4
31,2130,some college,80241,4.0,3.6,4
31,2143,some college,92676,4.0,3.5,4
24,1808,some high school,43912,3.3,3.2,5
24,1834,some high school,63262,3.2,3.2,7
31,2105,associate's degree,63032,3.9,3.3,4
32,2122,high school,78473,4.0,3.6,7
30,2178,bachelor's degree,106419,4.0,3.4,5
25,1787,associate's degree,87833,3.3,3.6,6
30,2083,some college,86799,4.0,3.8,3
31,2065,some college,69625,3.8,3.3,5
28,1922,high school,40406,3.5,3.4,5
28,1992,some college,69995,3.7,3.3,4
29,1991,associate's degree,67518,3.8,3.5,6
28,1978,associate's degree,73068,3.7,3.5,4
29,2143,some college,62263,3.9,3.5,4
27,1968,some college,49834,3.5,3.5,5
20,1616,some high school,35902,2.8,3.2,4
29,2090,high school,52645,3.8,3.3,5
24,1773,associate's degree,53042,3.1,3.3,4
31,2126,some college,33246,4.0,3.5,6
33,2253,associate's degree,63410,4.0,3.2,5
29,1940,high school,61886,3.6,3.7,4
28,2021,some college,99913,3.8,3.4,4
26,1838,some college,50231,3.3,3.4,3
26,1931,high school,62405,3.6,3.6,3
24,1754,some college,61303,3.4,3.4,3
32,2068,high school,35759,3.9,3.4,8
26,1871,bachelor's degree,77937,3.6,3.4,4
33,2246,associate's degree,76657,4.0,3.6,4
26,1978,master's degree,108979,3.6,3.5,4
28,2016,some college,81536,3.7,3.7,3
28,1910,bachelor's degree,89331,3.5,3.5,4
22,1680,high school,45788,3.1,3.0,7
30,1945,high school,68185,3.7,3.2,5
28,2163,master's degree,119151,4.0,3.9,3
32,2129,high school,44852,4.0,3.6,5
31,2106,high school,79584,4.0,3.5,4
30,2158,some college,47185,4.0,3.7,6
31,2181,some high school,37728,4.0,3.4,6
28,1965,some college,71262,3.6,3.1,5
29,1995,master's degree,80452,4.0,3.6,4
29,2080,high school,51667,3.9,3.3,5
26,1837,bachelor's degree,73425,3.5,3.4,5
30,2094,associate's degree,61264,4.0,3.4,7
29,1957,associate's degree,54589,3.6,3.4,5
32,2214,some college,78955,4.0,3.5,4
28,1959,associate's degree,70862,3.8,3.4,5
32,2060,high school,45098,3.9,3.4,7
31,2218,bachelor's degree,90586,4.0,3.8,3
24,1825,some high school,40090,3.1,2.8,8
28,2117,master's degree,80769,4.0,3.2,6
33,2157,some college,76791,4.0,3.6,4
27,1915,associate's degree,115171,3.5,3.8,3
29,2051,some college,63943,3.9,3.7,5
28,1898,some high school,29629,3.4,2.7,7
30,2083,associate's degree,91237,4.0,3.6,4
26,1861,some high school,45151,3.3,3.3,4
28,1925,associate's degree,72621,3.7,3.2,5
28,1864,some high school,57390,3.5,3.1,6
31,1978,high school,46234,3.8,3.3,5
25,1860,associate's degree,74401,3.3,3.0,5
32,2274,bachelor's degree,94395,4.0,3.2,6
29,2032,master's degree,102965,3.8,3.6,4
28,1953,high school,49778,3.4,2.9,8
32,2243,associate's degree,72023,4.0,3.4,4
29,2007,some high school,37893,3.8,3.1,8
28,2021,high school,55196,3.7,3.1,7
27,2007,some college,66762,3.7,3.5,6
28,1939,some high school,29841,3.7,3.5,4
33,2151,high school,72138,4.0,3.4,6
28,1904,some high school,57707,3.6,3.2,4
29,2066,associate's degree,98852,4.0,3.8,4
30,2125,some high school,55895,3.9,3.2,6
31,2093,bachelor's degree,117865,4.0,3.9,4
26,1906,some college,67076,3.6,3.3,4
28,1969,high school,58797,3.7,3.2,8
31,2204,associate's degree,86659,4.0,3.6,4
25,1846,some college,92352,3.3,3.6,3
30,2102,some college,60601,3.9,3.2,7
29,1987,associate's degree,67400,3.8,3.7,3
28,2016,some college,58962,3.7,3.0,5
32,2109,some college,97006,4.0,3.6,4
27,1963,some high school,52396,3.5,3.6,3
27,1926,some high school,79920,3.4,3.3,4
31,2057,some high school,25328,4.0,3.4,7
27,2014,associate's degree,65644,3.7,3.7,4
28,1967,some high school,46552,3.7,3.6,5
27,1902,some college,60660,3.6,3.5,5
31,2115,high school,58258,4.0,3.5,4
30,2049,high school,58877,3.9,3.4,4
28,1980,some high school,56420,3.8,3.5,6
33,2304,bachelor's degree,81734,4.0,3.6,4
32,2185,associate's degree,83504,4.0,3.6,6
27,1957,some high school,67043,3.6,3.4,8
26,1843,some high school,15679,3.2,3.0,5
30,1998,some college,60975,3.9,3.2,5
33,2290,bachelor's degree,76043,4.0,3.7,7
30,2093,associate's degree,85297,3.9,3.6,4
30,2125,bachelor's degree,75239,4.0,3.3,8
27,1960,associate's degree,62612,3.6,3.2,5
31,2076,some college,84215,4.0,3.4,4
35,2305,associate's degree,75699,4.0,3.5,5
28,1861,some high school,44921,3.4,3.0,7
33,2200,some college,49948,4.0,3.5,5
28,2014,associate's degree,95576,3.7,3.4,7
22,1571,some high school,56774,2.7,2.8,5
29,2045,some college,48191,3.8,3.3,5
28,1905,some college,64093,3.6,3.3,4
25,1897,some college,39960,3.3,3.4,8
27,1893,some college,64881,3.5,3.2,4
26,1895,associate's degree,73260,3.3,3.2,8
28,1862,associate's degree,69545,3.5,3.2,8
29,2034,some college,90429,3.9,3.6,4
26,1847,high school,37652,3.3,3.1,5
25,1745,some high school,51967,3.1,3.3,5
27,1983,high school,72362,3.6,3.5,6
31,2035,some college,73002,4.0,3.5,4
32,2161,some high school,63150,4.0,3.5,4
28,2051,some college,84588,3.9,3.4,6
27,1858,some college,45693,3.6,3.2,6
30,2090,some college,69640,3.9,3.6,3
19,1384,high school,63778,2.3,3.1,5
27,1829,associate's degree,58781,3.4,3.2,7
31,2174,associate's degree,68814,4.0,3.7,3
24,1737,some college,64789,3.3,3.3,4
25,1928,some college,76895,3.5,3.2,4
27,1954,some college,78123,3.6,3.7,3
27,1891,high school,60845,3.6,3.4,5
29,1824,high school,78348,3.6,3.6,4
28,1933,some high school,59629,3.6,3.6,3
30,2179,high school,65842,4.0,3.5,4
26,2012,some college,48067,3.8,3.2,7
31,2065,some college,88068,4.0,3.3,5
29,2138,bachelor's degree,100176,4.0,3.5,4
26,1877,some college,69369,3.5,3.1,5
28,2011,bachelor's degree,81919,3.9,3.6,3
32,2274,bachelor's degree,83158,4.0,3.6,4
26,1838,some high school,60529,3.4,3.2,6
27,1990,master's degree,64988,3.6,3.4,4
33,2121,associate's degree,55436,4.0,3.6,4
26,1839,some high school,44328,3.5,3.0,6
31,2014,some high school,49096,3.9,3.1,10
27,2008,some high school,58635,3.8,3.2,9
22,1636,some college,55180,3.0,3.2,4
30,2201,some college,74964,4.0,3.6,5
31,2152,master's degree,97230,4.0,3.7,5
29,2003,some college,71844,3.7,3.4,5
30,2158,associate's degree,86429,4.0,3.6,4
28,2031,high school,74831,3.8,3.4,4
30,2117,bachelor's degree,61427,4.0,3.1,5
27,1825,some high school,58923,3.3,3.2,6
31,2080,some high school,89794,4.0,3.7,4
24,1762,some high school,52050,3.2,3.3,4
31,2112,associate's degree,83558,4.0,3.6,4
24,1860,some college,83724,3.5,3.3,4
32,2046,bachelor's degree,91407,4.0,3.5,6
27,1804,some high school,46544,3.5,3.4,6
31,2186,some college,77749,4.0,3.6,4
33,2246,some college,51410,4.0,3.3,5
32,2114,master's degree,80133,4.0,3.4,5
29,2113,some college,44536,4.0,3.5,4
33,2177,some college,83275,4.0,3.5,7
26,1753,high school,66357,3.2,3.3,7
28,1958,some high school,45105,3.7,3.2,5
25,1759,some high school,63243,3.2,3.1,4
24,1829,some college,76795,3.3,3.3,6
25,1864,associate's degree,58001,3.3,3.2,4
26,1830,some college,68629,3.3,3.1,5
20,1601,some college,84965,2.8,3.2,4
32,2236,some college,28141,4.0,3.7,4
28,1956,high school,45315,3.6,3.4,9
31,2110,some college,69616,4.0,3.5,4
28,1992,associate's degree,70294,3.6,3.5,4
26,1795,some high school,57253,3.2,3.3,4
27,1880,some high school,47660,3.5,3.0,7
27,1943,master's degree,67266,3.7,3.2,5
28,2000,some college,89976,3.7,3.6,5
26,1939,some high school,28738,3.5,3.0,7
31,2020,some high school,18606,3.8,3.0,7
26,1907,some college,49331,3.4,3.2,5
24,1796,high school,62477,3.1,3.5,3
28,2023,some college,77320,3.7,3.5,6
32,2156,associate's degree,80965,4.0,3.4,5
26,1912,bachelor's degree,87165,3.7,3.3,4
26,1919,some college,50038,3.7,3.4,5
27,1901,associate's degree,104853,3.4,3.4,6
28,2023,bachelor's degree,67930,3.6,3.5,3
32,2115,some high school,50753,4.0,3.3,4
30,2037,associate's degree,71898,3.9,3.4,4
30,2155,associate's degree,89960,4.0,3.7,5
32,2049,high school,64092,4.0,3.4,6
30,2064,some high school,56882,3.8,3.3,4
29,2122,bachelor's degree,99340,4.0,3.6,6
29,2025,bachelor's degree,69049,3.8,3.3,4
26,1887,high school,61145,3.6,3.4,4
22,1664,some college,71981,3.0,2.9,5
32,2270,high school,61173,4.0,3.7,4
27,1800,some high school,48973,3.3,3.1,7
26,1865,some high school,63692,3.4,3.3,5
29,1963,associate's degree,52276,3.8,3.0,6
24,1842,associate's degree,98439,3.2,3.6,4
27,1909,high school,46028,3.7,3.5,4
30,2059,some college,59553,4.0,3.7,3
26,1994,some high school,54941,3.7,3.2,4
32,2137,associate's degree,76366,4.0,3.5,4
28,1896,high school,58210,3.6,3.3,4
26,1862,some high school,27263,3.4,3.4,4
28,2036,high school,51535,3.7,3.3,6
29,1929,high school,62133,3.7,3.4,4
25,1911,some college,55785,3.4,3.5,7
29,1927,high school,55075,3.6,3.2,5
32,2102,high school,72154,4.0,3.4,4
28,1953,master's degree,77506,3.6,3.1,7
33,2225,master's degree,88962,4.0,3.6,8
26,1779,some high school,76606,3.2,3.2,4
26,1881,associate's degree,56014,3.4,3.6,4
25,1848,some high school,60128,3.3,3.1,4
33,2164,high school,62795,4.0,3.6,4
30,2211,bachelor's degree,74504,4.0,3.4,5
28,1907,high school,54390,3.6,3.3,5
26,1794,some college,89339,3.3,3.1,5
32,2069,some college,59649,4.0,3.3,4
28,2007,high school,71292,3.8,3.7,3
29,2057,associate's degree,75394,3.9,3.6,7
27,1974,some college,66349,3.6,3.7,4
29,2024,associate's degree,55480,3.8,3.6,3
30,2111,associate's degree,69805,4.0,3.8,5
29,2065,some high school,49382,3.9,3.6,4
28,1936,associate's degree,83954,3.6,3.3,4
31,2095,associate's degree,48196,4.0,3.1,8
28,1936,high school,48262,3.7,3.2,5
30,2061,high school,55167,3.9,3.6,7
26,1933,master's degree,81613,3.6,3.4,4
29,1931,high school,62845,3.6,3.5,4
25,1878,high school,40202,3.2,3.3,5
30,2114,associate's degree,71817,4.0,3.0,5
23,1709,high school,58250,3.0,3.1,4
27,1923,some high school,24424,3.5,2.9,7
30,2011,some high school,73203,3.8,3.5,5
24,1805,some college,59137,3.3,3.4,5
24,1761,some high school,68416,3.1,3.2,6
30,2027,associate's degree,63773,3.8,2.8,8
35,2310,associate's degree,93487,4.0,3.5,5
24,1773,some college,75444,3.1,3.3,4
25,1750,some college,41205,3.1,3.2,4
28,2030,some college,82696,3.6,3.3,4
28,1919,some high school,32756,3.5,3.1,5
28,1932,some college,77603,3.5,3.2,4
32,2207,associate's degree,68590,4.0,3.4,4
32,2126,high school,78006,4.0,3.6,5
27,1926,some college,53091,3.6,3.4,5
29,1899,high school,57681,3.6,3.0,5
30,2025,some high school,32933,3.6,2.9,8
28,1962,some high school,35458,3.7,3.3,5
29,1916,high school,39850,3.6,3.2,5
29,2029,associate's degree,81005,3.9,3.3,6
25,1903,some high school,31275,3.5,2.9,6
27,1953,some college,63798,3.6,3.1,6
28,2083,associate's degree,96188,3.8,3.5,5
27,1903,some high school,73179,3.5,3.4,4
31,2038,associate's degree,57497,4.0,3.6,3
25,1918,some high school,43240,3.4,3.1,5
34,2314,master's degree,107243,4.0,3.8,5
30,1994,high school,40647,3.8,3.5,4
28,2055,bachelor's degree,42925,3.9,3.5,4
26,1851,high school,52540,3.3,3.3,5
24,1747,associate's degree,84601,3.0,3.4,3
29,2038,some college,80994,3.9,3.4,4
30,2199,master's degree,92928,4.0,3.8,7
26,1828,high school,65887,3.4,3.2,4
29,1993,some high school,54942,3.6,3.4,4
29,1947,some high school,66363,3.7,3.1,5
32,2186,some college,76213,4.0,3.5,5
32,2022,high school,51247,4.0,3.2,5
32,2206,high school,71839,4.0,3.5,4
28,1928,high school,56724,3.7,3.2,4
33,2123,high school,72251,4.0,3.5,4
28,1989,some high school,33377,3.6,2.8,6
29,1971,some college,72276,3.7,3.3,4
27,1821,bachelor's degree,81088,3.5,3.4,4
27,1951,bachelor's degree,67799,3.6,3.1,5
23,1863,bachelor's degree,111260,3.4,3.4,4
26,1814,high school,67183,3.2,3.2,4
35,2182,high school,61453,4.0,3.7,4
21,1602,some high school,39996,2.6,2.7,6
29,1933,some high school,29735,3.6,2.8,10
31,2124,some high school,45563,4.0,3.2,8
31,2061,some high school,36064,3.9,3.3,5
28,2009,some high school,65714,3.6,3.4,6
25,1915,some college,62246,3.4,3.2,7
30,2136,some high school,53040,4.0,3.2,5
28,1918,master's degree,87954,3.6,3.4,4
25,1820,some high school,56890,3.3,3.3,4
28,2004,master's degree,97895,3.8,3.6,4
32,2113,some college,61450,4.0,3.3,4
27,2016,some high school,55532,3.8,3.4,4
26,2000,some high school,66907,3.6,3.6,3
28,2025,high school,56046,3.9,3.5,4
28,1951,associate's degree,70076,3.5,3.2,4
31,2184,some high school,57803,4.0,3.4,6
28,1933,high school,68552,3.4,3.2,6
30,2130,high school,46034,4.0,3.6,8
35,2207,bachelor's degree,70414,4.0,3.6,4
31,2030,some high school,47563,3.9,3.6,8
32,2057,some college,63329,4.0,3.5,4
33,2313,master's degree,92744,4.0,3.6,5
29,2074,high school,52260,3.8,3.1,5
27,2039,some high school,59529,3.7,3.4,7
28,2039,high school,47923,3.8,3.7,6
29,1951,some college,64186,3.7,3.3,6
29,2016,some high school,38081,3.8,3.5,4
28,1894,high school,46151,3.5,3.3,6
31,1957,some college,48592,3.8,3.3,5
29,1949,high school,54473,3.7,3.5,4
29,2179,bachelor's degree,75538,4.0,3.5,4
28,2030,bachelor's degree,91953,3.8,3.7,3
28,2115,bachelor's degree,52241,3.9,3.6,3
26,1830,high school,52882,3.5,3.2,5
29,2107,associate's degree,78487,4.0,3.9,4
31,2116,bachelor's degree,63355,4.0,3.3,8
33,2245,bachelor's degree,78396,4.0,3.9,3
30,2149,some college,65310,4.0,3.6,3
29,2008,associate's degree,59527,3.8,3.3,5
26,1899,some college,72688,3.4,3.0,6
30,2124,some college,66480,4.0,3.4,4
31,2066,high school,56137,4.0,3.3,7
31,1988,high school,64105,3.9,3.4,4
32,2220,bachelor's degree,88025,4.0,3.6,4
29,2103,some high school,39478,4.0,3.4,5
27,1976,some high school,57093,3.6,3.5,3
30,2017,master's degree,74249,3.8,3.6,3
30,2000,associate's degree,102213,3.8,3.8,3
31,2096,some college,84179,4.0,3.3,5
27,2026,bachelor's degree,88620,3.8,3.7,3
32,2253,bachelor's degree,106646,4.0,3.7,7
27,1895,high school,52882,3.6,3.5,3
31,2156,associate's degree,74054,4.0,3.3,5
28,2085,some college,45718,3.8,3.1,5
30,2159,some college,50176,4.0,3.5,6
24,1893,some high school,33200,3.4,2.8,6
30,1997,some college,53884,3.8,3.5,3
34,2246,some college,43385,4.0,3.3,5
29,2001,some college,67436,3.8,3.6,4
32,2215,bachelor's degree,60975,4.0,3.4,4
30,2098,associate's degree,72151,4.0,3.5,7
27,1868,some high school,76809,3.6,3.1,7
31,2200,some high school,33280,4.0,3.7,4
34,2287,master's degree,87325,4.0,3.9,3
33,2239,associate's degree,67197,4.0,3.7,3
33,2153,associate's degree,63261,4.0,3.8,3
28,1839,high school,69359,3.6,3.4,4
27,1915,some college,67232,3.4,3.3,4
26,1739,high school,48562,3.3,3.2,5
29,1938,some high school,63278,3.7,3.3,4
25,1882,bachelor's degree,62747,3.3,3.4,5
27,1926,some college,81087,3.6,3.7,5
28,2046,high school,66629,3.8,3.2,5
25,1789,some college,56026,3.3,2.8,5
28,1959,some college,72558,3.7,3.6,6
26,1844,high school,69742,3.4,3.2,4
29,2005,some college,71864,3.8,3.7,3
31,2170,bachelor's degree,72844,4.0,3.4,4
27,1966,bachelor's degree,73942,3.5,3.2,4
28,1915,high school,33640,3.6,3.5,4
29,2015,master's degree,59452,4.0,3.4,4
28,2016,some high school,973,3.8,3.2,7
24,1780,some college,81053,3.2,2.9,7
30,2082,some high school,66312,3.9,3.4,6
27,1866,high school,80666,3.5,3.3,5
25,1865,associate's degree,102799,3.4,3.6,4
30,1981,some college,85657,3.8,3.3,6
30,2020,associate's degree,45365,3.9,3.4,5
29,1893,some college,42171,3.6,3.1,8
32,2133,bachelor's degree,62536,4.0,3.4,5
35,2224,master's degree,82290,4.0,3.8,4
30,2101,associate's degree,92589,3.9,3.8,3
24,1743,some high school,74455,3.2,2.9,5
30,2106,some high school,28018,3.9,3.3,5
29,2067,some high school,50729,4.0,3.3,4
31,2053,associate's degree,73430,3.9,3.0,5
26,1922,high school,41285,3.5,3.2,7
30,2002,high school,63103,3.8,3.3,6
30,2054,some high school,45756,3.9,3.3,5
24,1780,some high school,49757,3.0,3.0,5
25,1775,some college,36700,3.2,3.0,6
29,1953,high school,40117,3.7,3.4,5
26,1840,bachelor's degree,79321,3.4,3.5,3
26,1828,some college,35939,3.5,3.1,7
28,2010,master's degree,86820,3.9,3.5,4
31,1993,some high school,68513,3.9,3.6,3
28,1934,high school,72526,3.5,3.3,6
27,1882,high school,53979,3.5,3.3,4
27,1967,associate's degree,85696,3.5,3.3,6
24,1768,high school,70349,3.1,3.2,4
26,1863,some college,58872,3.4,3.3,4
26,1804,associate's degree,78042,3.3,3.3,4
34,2270,associate's degree,92577,4.0,3.5,8
25,1871,some high school,48572,3.5,3.5,4
30,2029,some high school,54767,3.9,3.4,5
27,1943,master's degree,72027,3.7,3.7,3
28,2010,some high school,43953,3.7,2.9,7
30,2164,associate's degree,65455,4.0,3.4,4
28,2035,master's degree,77168,3.7,3.2,5
32,2227,master's degree,65119,4.0,3.5,5
27,1846,high school,86652,3.5,3.5,4
28,2048,some high school,57428,3.8,3.3,5
29,1962,some high school,60663,3.7,3.6,3
29,1924,master's degree,102790,3.8,3.2,8
31,2102,some college,88400,4.0,3.6,4
30,2008,high school,73115,3.9,3.6,6
27,1937,some college,55856,3.5,3.3,4
31,2034,associate's degree,93257,4.0,3.5,4
28,1973,some college,67549,3.8,3.4,4
31,2137,associate's degree,62334,4.0,3.4,4
30,2097,associate's degree,61283,3.9,3.5,4
29,2008,some college,43346,3.8,3.3,5
23,1718,high school,53722,3.0,3.3,3
33,2378,bachelor's degree,98518,4.0,3.8,5
29,2058,some high school,72009,3.9,3.6,6
28,2105,bachelor's degree,78129,4.0,3.6,5
29,2048,master's degree,77458,3.8,3.7,3
27,1936,high school,46443,3.4,3.1,5
25,1826,high school,49898,3.3,3.2,5
31,2074,bachelor's degree,84923,4.0,3.5,4
31,2112,associate's degree,58450,4.0,3.7,3
29,1964,high school,51266,3.6,3.1,5
29,1924,high school,52258,3.7,3.4,5
28,1888,some high school,63753,3.5,3.3,6
28,2018,associate's degree,83323,3.7,3.3,8
25,1786,high school,34066,3.2,2.9,6
34,2290,associate's degree,62351,4.0,3.8,3
29,2058,some college,55618,3.9,3.4,5
33,2212,master's degree,90154,4.0,3.7,4
25,1936,bachelor's degree,96820,3.4,3.3,4
27,1954,some college,90143,3.6,3.1,8
25,1841,some college,75676,3.3,3.4,4
32,2029,high school,66183,4.0,3.6,4
30,2028,high school,46716,3.9,3.5,8
27,1999,some college,45931,3.7,3.5,4
34,2300,bachelor's degree,73369,4.0,3.7,5
28,1901,high school,68665,3.4,3.1,5
28,1979,some high school,43326,3.7,3.5,4
31,2091,master's degree,71172,4.0,3.7,6
29,2036,some high school,30629,3.8,3.2,6
33,2138,associate's degree,81130,4.0,3.8,3
29,1999,high school,60889,3.6,3.2,5
31,2075,associate's degree,67787,3.8,3.7,3
29,2021,some high school,42221,3.8,3.0,10
27,1950,associate's degree,50568,3.7,3.6,3
30,2027,master's degree,90775,3.7,3.4,6
32,2174,some high school,44221,4.0,3.2,6
27,1920,some college,77591,3.5,3.2,4
33,2280,bachelor's degree,66915,4.0,3.5,8
26,1886,high school,56241,3.5,3.4,4
29,1962,associate's degree,92622,3.7,3.5,4
29,2015,some high school,49831,3.8,3.2,5
27,1782,high school,36118,3.5,3.2,5
29,2052,associate's degree,68677,3.9,3.7,6
29,2066,some college,68651,3.9,3.3,4
30,2032,associate's degree,60559,4.0,3.8,5
32,2143,some high school,36702,4.0,3.3,5
33,2301,master's degree,87386,4.0,3.9,3
25,1776,some high school,55556,3.3,2.9,5
27,1897,associate's degree,74349,3.4,3.3,5
32,2187,associate's degree,91543,4.0,3.5,6
26,1885,master's degree,91582,3.3,3.2,7
